Start,Finish,Duration,Age,Dialogue/Interaction_unit,Number,CDS,Utterance_type,Participant,Language,Initiation,Response_yes,Transcription,TCH_Language,
18821.43347,18822.44354,1.010068,12,269,1,0,Voc,TCH,TCH,1,1,,,266.1.CH.Voc.Init
18823.12853,18824.24308,1.114558,12,269,2,1,Imit,S1,Rus,0,1,,,266.2.CDS.Imit.S1.Rus.RY
18824.40562,18825.17188,0.766258,12,269,3,0,Voc,TCH,TCH,0,0,,,266.3.CH.Voc.RN
18862.08,18863.21778,1.137778,12,270,1,0,Voc,TCH,TCH,1,1,,,267.1.CH.Voc.Init
18863.21778,18864.36717,1.149388,12,270,2,1,Interr,S2,Rus,0,0,,,"267.2.CDS.Interr.S2.Rus,RN"
18866.8517,18869.02277,2.171065,12,271,1,1,Decl,S2,Rus,1,1,,,268.1.CDS.Decl.S2.Rus.Init
19011.08245,19013.21869,2.136236,12,271,2,0,Voc,TCH,TCH,0,1,,,268.2.CH.Voc.RY
19013.4741,19015.19238,1.718277,12,271,3,1,Decl,S2,Rus,0,0,,,268.3.CDS.Decl.S2.Rus.RN
19143.41297,19145.92073,2.507755,12,272,1,1,Decl,S1,Rus,1,1,,,269.1.CDS.Decl.S1.Rus.Init
19150.1932,19150.8898,0.696599,12,272,2,0,Voc,TCH,TCH,0,1,,,269.2.CH.Voc.RY
19151.55157,19153.07247,1.520907,12,272,3,1,Valid,S1,Rus,0,1,,,269.3.CDS.Valid.S1.Rus.RY
19180.40236,19182.85206,2.449705,12,272,4,0,Voc,TCH,TCH,0,1,,,269.4.CH.Voc.RY
19184.54712,19184.9883,0.441179,12,272,5,1,Excl,S1,Rus,0,1,,,269.5.CDS.Excl.S1.Rus.RY
19184.99991,19185.87066,0.870749,12,272,6,0,Voc,TCH,TCH,0,1,,,269.6.CH.Voc.RY
19185.97515,19186.6137,0.638549,12,272,7,1,Interr,S1,Rus,0,0,,,269.7.CDS.Interr.S1.Rus.RN
19186.63692,19188.39002,1.753108,12,273,1,1,Decl,S1,Rus,1,1,,,270.1.CDS.Decl.S1.Rus.Init
19192.17488,19193.44036,1.265488,12,273,2,0,Voc,TCH,TCH,0,1,,,270.2.CH.Voc.RY
19193.6029,19194.57814,0.975239,12,273,3,1,Att,S1,Rus,0,0,,,270.3.CDS.Att.S1.Rus.RN
19268.85878,19270.32163,1.462857,12,274,1,0,Icon,TCH,TCH,1,1,Kwa-kwa,,"271.1.CH.Icon.""Kwa"".Init"
19270.29841,19271.83093,1.532517,12,274,2,1,Icon,S1,Rus,0,1,"Pravilno, kwa",,"271.2.CDS.Icon.""Pravilno, kwa"".S1.Rus.RY"
19271.83093,19272.87583,1.044898,12,274,3,0,Voc,TCH,TCH,0,1,,,271.3.CH.Voc.RY
19643.89587,19644.8595,0.963628,12,274,4,1,Excl,S1,Rus,0,1,,,271.4.CDS.Excl.S1.Rus.RY
19645.25424,19646.92608,1.671837,12,274,5,0,Icon,TCH,TCH,0,1,Kwa-kwa,,"271.5.CH.Icon.""Kwa-kwa"".RY"
19647.71556,19649.06231,1.346757,12,274,6,1,Icon,S1,Rus,0,1,Kwa-kwa,,"271.6.CDS.Icon.""Kva-kva"".S1.Rus.RY"
19650.94313,19654.8673,3.924173,12,274,7,0,Voc,TCH,TCH,0,1,,,271.7.CH.Voc.RY
19657.68853,19658.67537,0.986848,12,274,8,1,Imper,S1,Rus,0,1,,,271.8.CDS.Imper.S1.Rus.RY
19658.7102,19659.96408,1.253878,12,274,9,0,Voc,TCH,TCH,0,0,,,271.9.CH.Voc.RN
19662.91302,19663.37742,0.464399,12,275,1,0,Voc,TCH,TCH,1,1,,,272.1.CH.Voc.Init
19664.31782,19665.38594,1.068118,12,275,2,1,Excl,S1,Rus,0,1,,,272.2.CDS.Excl.S1.Rus.RY
19669.12435,19670.50594,1.381587,12,275,3,0,Voc,TCH,TCH,0,0,,,272.3.CH.Voc.RN
19719.7903,19720.34757,0.557279,12,276,1,0,Icon,TCH,TCH,1,1,Kwa-kwa,,"273.1.CH.Icon.""Ka-ka"".Init"
19721.13705,19723.2849,2.147846,12,276,2,1,Icon,S1,Rus,0,1,Krja-krja,,"273.2.CDS.Icon.""Krja-krja"".S1.Rus.RY"
19725.94358,19726.76789,0.824308,12,276,3,0,Icon,TCH,TCH,0,1,Kwa-kwa,,"273.3.CH.Icon.""Ka-ka"".RY"
19829.92254,19830.85134,0.928798,12,276,4,1,Icon,S1,Rus,0,1,Krja-krja,,"273.4.CDS.Icon.""Krja-krja"".S1.Rus.RY"
19831.48989,19832.29098,0.801088,12,276,5,0,Icon,TCH,TCH,0,1,Av-av,,"273.5.CH.Icon.""Av-av"".RY"
19834.4156,19835.32118,0.905578,12,276,6,1,Decl,S1,Rus,0,1,"Ja ponjala, sobachka",,"273.6.CDS.Decl.""Ja ponjala, sobachka"".S1.Rus.RY"
19835.4605,19836.40091,0.940408,12,276,7,0,Voc,TCH,TCH,0,1,,,273.7.CH.Voc.RY
19838.21206,19840.27864,2.066576,12,276,8,1,Decl,S1,Rus,0,1,,,273.8.CDS.Decl.S1.Rus.RY
19840.27864,19842.42649,2.147846,12,276,9,0,Voc,TCH,TCH,0,1,,,273.9.CH.Voc.RY
19845.57279,19846.95438,1.381587,12,276,10,1,Decl,S1,Rus,0,1,,,273.10.CDS.Decl.S1.Rus.RY
19848.33596,19849.84526,1.509297,12,276,11,0,Icon,TCH,TCH,0,1,"Av-av, kam, kam",,"273.11.CH.Icon.""Av-av,kam,kam"".RY"
